popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
57,317974,FALSE,0.665,0.864,7,-3.451,1,0.147,0.0533,0.0295,0.389,0.278,173.007,4,drum-and-bass
34,275530,FALSE,0.437,0.916,0,-4.109,0,0.0393,0.0264,0.449,0.288,0.564,174.054,4,drum-and-bass
53,223525,FALSE,0.435,0.892,10,-2.763,0,0.0373,4.16e-05,0.306,0.492,0.168,173.876,4,drum-and-bass
46,169784,FALSE,0.766,0.865,9,-4.172,0,0.0497,0.0867,0,0.138,0.655,116.007,4,drum-and-bass
43,173197,FALSE,0.565,0.913,11,-5.062,0,0.114,0.016,0.00371,0.118,0.453,171.892,4,drum-and-bass
52,209655,FALSE,0.621,0.899,10,-2.417,0,0.0501,0.0566,0.49,0.106,0.418,173.965,4,drum-and-bass
20,231747,FALSE,0.369,0.924,9,-3.947,0,0.0393,0.00959,0.00579,0.0958,0.099,173.971,4,drum-and-bass
20,311724,FALSE,0.665,0.907,1,-0.267,1,0.0928,0.000345,0.844,0.0574,0.56,174.015,4,drum-and-bass
20,323506,FALSE,0.657,0.698,6,-11.682,0,0.0509,0.171,0.0132,0.0935,0.608,159.894,4,drum-and-bass
19,243287,FALSE,0.703,0.969,0,-0.132,1,0.191,0.00174,0.722,0.122,0.456,176.001,4,drum-and-bass
19,277670,FALSE,0.688,0.88,10,-7.286,0,0.0855,7.66e-05,0.808,0.0906,0.0848,171.979,4,drum-and-bass
20,331048,FALSE,0.376,0.957,1,-4.367,1,0.0385,0.0215,0.434,0.37,0.425,174.022,4,drum-and-bass
18,307200,FALSE,0.456,0.954,4,-3.644,0,0.184,0.00128,0.000238,0.0634,0.683,174.963,4,drum-and-bass
46,198362,FALSE,0.437,0.937,1,-2.351,1,0.0435,0.0174,2.71e-05,0.279,0.245,173.877,4,drum-and-bass
18,337333,FALSE,0.29,0.878,4,-4.28,1,0.0511,3.12e-05,0.801,0.0554,0.0348,174.055,4,drum-and-bass
20,252342,FALSE,0.415,0.888,5,-2.544,0,0.0685,0.0051,0.002,0.186,0.146,174.986,4,drum-and-bass
18,309063,FALSE,0.624,0.907,2,-8.899,1,0.0508,8.05e-05,0.478,0.266,0.603,159.892,4,drum-and-bass
18,314806,FALSE,0.555,0.982,4,-3.445,0,0.0533,5.95e-05,0.907,0.0672,0.103,174.988,4,drum-and-bass
19,327398,FALSE,0.625,0.89,4,-4.32,0,0.0462,0.00644,0.853,0.0882,0.0934,172.976,4,drum-and-bass
19,292513,FALSE,0.488,0.878,11,-5.241,0,0.0381,0.0103,0.0828,0.043,0.29,173.963,4,drum-and-bass
18,273488,FALSE,0.61,0.706,1,-5.682,0,0.0476,0.0196,0.808,0.153,0.0825,85.999,4,drum-and-bass
19,274482,FALSE,0.543,0.925,11,-0.815,0,0.0764,0.00134,0.59,0.0922,0.0718,174.029,4,drum-and-bass
18,297215,FALSE,0.428,0.921,5,-5.269,0,0.0498,0.000306,0.199,0.0885,0.358,173.959,4,drum-and-bass
21,264462,TRUE,0.545,0.897,9,-4.148,1,0.121,6.42e-05,0.0519,0.14,0.452,170.994,4,drum-and-bass
19,259310,FALSE,0.613,0.941,1,-2.086,1,0.118,0.00137,0.378,0.299,0.552,173.95,4,drum-and-bass
19,253439,FALSE,0.503,0.959,0,-3.07,1,0.0623,0.059,0.882,0.312,0.119,174.014,4,drum-and-bass
18,217758,FALSE,0.592,0.888,0,-1.643,1,0.0334,0.0141,0.00637,0.095,0.187,115.981,5,drum-and-bass
19,331960,FALSE,0.574,0.829,4,-6.675,0,0.0495,0.0352,0.0132,0.158,0.666,174.976,4,drum-and-bass
18,183600,TRUE,0.864,0.649,5,-4,1,0.31,0.106,0,0.0538,0.747,119.896,5,drum-and-bass
19,229625,FALSE,0.61,0.938,10,-3.475,0,0.084,0.00143,0.296,0.398,0.452,87.029,4,drum-and-bass
19,245383,FALSE,0.586,0.737,4,-4.736,1,0.0467,1.58e-05,0.795,0.423,0.203,172.008,4,drum-and-bass
19,295491,FALSE,0.533,0.98,0,-3.528,1,0.0642,0.000493,0.375,0.303,0.0784,172.958,4,drum-and-bass
19,341729,FALSE,0.497,0.937,5,-4.834,0,0.0602,7.68e-05,0.679,0.843,0.108,174.008,4,drum-and-bass
18,267306,FALSE,0.587,0.807,10,-3.43,0,0.0439,0.00306,0.856,0.0775,0.234,173.997,4,drum-and-bass
19,226006,FALSE,0.453,0.892,0,-4.129,1,0.0443,0.000945,0.04,0.108,0.0428,174.05,4,drum-and-bass
19,271614,FALSE,0.475,0.944,1,-4.118,1,0.0516,0.000436,0.623,0.244,0.345,172.943,4,drum-and-bass
19,181026,FALSE,0.361,0.838,11,-4.416,0,0.0756,0.011,0,0.164,0.532,84.753,4,drum-and-bass
18,234246,FALSE,0.418,0.893,4,-2.947,0,0.0635,0.00562,0,0.0939,0.136,177.956,4,drum-and-bass
18,386540,FALSE,0.339,0.962,5,-4.136,0,0.203,0.00126,0.0652,0.373,0.0562,173.909,4,drum-and-bass
19,214173,FALSE,0.762,0.811,11,-10.256,0,0.166,0.129,0.0266,0.211,0.605,164.958,4,drum-and-bass
19,250354,FALSE,0.589,0.927,1,-1.701,1,0.0747,0.00872,5.65e-05,0.0662,0.455,174.046,4,drum-and-bass
18,160880,FALSE,0.432,0.826,0,-5.156,1,0.035,0.00147,2.5e-06,0.0864,0.43,174.014,4,drum-and-bass
19,213247,FALSE,0.562,0.956,1,-0.502,0,0.0748,0.059,2.04e-06,0.142,0.446,176.056,4,drum-and-bass
19,281562,FALSE,0.639,0.891,4,-2.96,0,0.0292,0.0757,0.0233,0.0819,0.281,144.985,4,drum-and-bass
19,300105,FALSE,0.691,0.955,7,-6.174,1,0.0818,4.33e-05,0.787,0.1,0.499,164.844,4,drum-and-bass
18,303075,FALSE,0.478,0.924,1,-8.412,0,0.0576,0.000252,0.912,0.63,0.577,159.862,4,drum-and-bass
19,222857,FALSE,0.688,0.937,5,-0.767,0,0.371,0.317,0,0.266,0.367,175.002,4,drum-and-bass
56,269866,FALSE,0.807,0.903,4,-11.09,1,0.113,0.211,3.13e-06,0.0565,0.94,165.034,4,drum-and-bass
46,284516,FALSE,0.497,0.953,7,-4.249,0,0.12,0.00384,0.411,0.31,0.0486,123.985,4,drum-and-bass
46,214838,FALSE,0.658,0.856,6,-4.062,0,0.0495,0.031,0,0.05,0.413,124.039,4,drum-and-bass
40,182006,FALSE,0.516,0.86,10,-3.56,0,0.0494,0.0526,0,0.0858,0.35,173.874,4,drum-and-bass
29,220000,FALSE,0.65,0.94,7,-1.488,0,0.035,0.000708,0.802,0.109,0.186,120.006,4,drum-and-bass
48,220789,FALSE,0.482,0.96,8,-3.277,0,0.0432,0.0281,0.0165,0.0987,0.405,173.884,4,drum-and-bass
17,413320,FALSE,0.696,0.741,0,-13.938,1,0.0677,0.0117,0.366,0.0797,0.643,159.833,4,drum-and-bass
50,204137,FALSE,0.435,0.984,4,-3.478,0,0.0897,0.00271,0.877,0.558,0.0967,173.899,4,drum-and-bass
19,212677,FALSE,0.725,0.494,5,-4.594,0,0.113,0.199,0.0111,0.145,0.101,86.46,4,drum-and-bass
50,227658,FALSE,0.372,0.93,5,-3.066,0,0.0597,0.000888,0.73,0.19,0.182,175,4,drum-and-bass
55,257576,FALSE,0.652,0.801,6,-4.835,0,0.0519,0.00116,0.0357,0.0615,0.35,87.499,4,drum-and-bass
18,319097,FALSE,0.671,0.928,8,-3.704,0,0.0732,0.000164,0.729,0.273,0.634,174.002,4,drum-and-bass
18,401794,FALSE,0.707,0.915,10,-10.566,0,0.0542,0.0313,0.904,0.104,0.872,87.996,4,drum-and-bass
18,334883,FALSE,0.642,0.788,7,-4.166,1,0.122,0.000646,0.58,0.737,0.399,172.019,4,drum-and-bass
19,313456,FALSE,0.529,0.932,8,-4.585,0,0.0419,0.00111,0.849,0.322,0.2,174.007,4,drum-and-bass
18,222500,FALSE,0.659,0.687,0,-7.215,1,0.0394,0.0149,0.651,0.041,0.51,101.021,4,drum-and-bass
17,373274,FALSE,0.517,0.973,6,-5.756,0,0.0791,5.16e-05,0.366,0.0304,0.519,175.083,4,drum-and-bass
18,293893,FALSE,0.525,0.894,5,-5.013,0,0.0863,0.025,0.00856,0.354,0.147,173.975,4,drum-and-bass
18,338288,FALSE,0.637,0.976,0,-1.061,1,0.0914,0.00043,0.198,0.107,0.407,175.997,4,drum-and-bass
18,202691,FALSE,0.526,0.783,0,-3.681,0,0.0376,0.00499,0,0.136,0.138,173.972,4,drum-and-bass
19,226318,FALSE,0.646,0.865,5,-5.608,0,0.0416,0.00335,0.00348,0.0868,0.0594,140.058,4,drum-and-bass
57,191560,FALSE,0.512,0.931,0,-1.162,1,0.154,0.26,0,0.399,0.237,176.965,4,drum-and-bass
19,292251,FALSE,0.401,0.81,7,-5.974,0,0.0407,0.00454,0.463,0.395,0.0869,175.027,4,drum-and-bass
18,200228,FALSE,0.68,0.967,11,-2.384,1,0.112,0.000364,0.156,0.151,0.68,175.041,4,drum-and-bass
18,282558,FALSE,0.48,0.926,11,-0.143,0,0.679,0.000644,0.561,0.659,0.217,171.631,4,drum-and-bass
18,330335,FALSE,0.429,0.762,9,-4.42,0,0.0379,0.00171,0.0342,0.184,0.0644,175.004,4,drum-and-bass
18,270344,FALSE,0.37,0.945,1,-3.8,1,0.182,8.85e-05,0.754,0.328,0.191,174.019,4,drum-and-bass
19,249568,FALSE,0.467,0.698,0,-9.731,1,0.0443,0.00108,3.89e-06,0.182,0.59,174.994,4,drum-and-bass
19,226046,FALSE,0.523,0.799,10,-4.727,0,0.0741,0.00209,0.00407,0.0808,0.507,171.986,4,drum-and-bass
18,295171,FALSE,0.614,0.985,7,-1.698,1,0.24,0.000712,0.282,0.159,0.153,172.122,4,drum-and-bass
18,271253,FALSE,0.349,0.987,5,-3.738,1,0.134,0.000193,0.934,0.417,0.42,174.977,4,drum-and-bass
18,268000,FALSE,0.752,0.916,11,-5.313,0,0.231,0.0156,2.2e-06,0.35,0.414,87.5,4,drum-and-bass
19,360680,FALSE,0.539,0.991,7,-3.55,1,0.0763,7.6e-05,0.888,0.111,0.117,175.029,4,drum-and-bass
19,329162,FALSE,0.264,0.974,5,-7.183,0,0.139,0.0506,0.888,0.432,0.0885,87.415,4,drum-and-bass
19,353042,FALSE,0.23,0.958,1,-3.722,1,0.15,9.58e-05,0.708,0.659,0.263,175.103,4,drum-and-bass
18,145453,TRUE,0.674,0.57,8,-8.235,1,0.436,0.0965,0,0.154,0.869,117.876,3,drum-and-bass
19,279418,FALSE,0.421,0.995,0,-0.03,1,0.117,0.00534,0.855,0.367,0.493,172.029,4,drum-and-bass
19,224914,TRUE,0.775,0.971,8,-0.24,0,0.261,0.0648,3.47e-05,0.0836,0.438,87.496,4,drum-and-bass
19,297479,FALSE,0.41,0.752,4,-3.182,0,0.0459,0.00425,0.848,0.0698,0.23,87.421,4,drum-and-bass
18,266206,FALSE,0.528,0.854,4,-1.338,0,0.247,0.00753,0.00572,0.155,0.618,174.002,4,drum-and-bass
18,267484,FALSE,0.617,0.99,3,-2.499,1,0.0798,0.0291,0.0101,0.126,0.45,173.065,4,drum-and-bass
18,319542,FALSE,0.468,0.976,7,-4.191,1,0.135,0.00564,0.693,0.401,0.219,123.992,4,drum-and-bass
19,230598,FALSE,0.676,0.789,2,-5.918,0,0.0413,0.0028,0.456,0.0697,0.299,124.954,4,drum-and-bass
18,315000,TRUE,0.793,0.616,10,-8.259,0,0.251,0.00039,0,0.298,0.451,103.53,4,drum-and-bass
18,254364,FALSE,0.492,0.924,6,-4.255,0,0.0494,0.000971,0.767,0.0342,0.519,173.943,4,drum-and-bass
18,350454,FALSE,0.635,0.939,10,-3.411,0,0.0792,4.19e-05,0.868,0.278,0.466,175.961,4,drum-and-bass
18,337886,FALSE,0.685,0.936,7,-2.243,1,0.0932,0.000411,0.764,0.0917,0.194,174.024,4,drum-and-bass
18,200914,FALSE,0.529,0.866,1,-3.226,1,0.0503,7.45e-06,0.936,0.152,0.739,174.996,4,drum-and-bass
19,363413,FALSE,0.545,0.952,1,-8.133,0,0.125,0.00244,0.0377,0.267,0.527,178.007,4,drum-and-bass
18,457746,FALSE,0.634,0.794,7,-4.337,1,0.0415,0.0192,0.708,0.0741,0.205,169.879,4,drum-and-bass
46,197200,FALSE,0.393,0.805,1,-2.52,1,0.0471,0.000555,0.000137,0.0746,0.325,74.931,4,drum-and-bass
55,206776,FALSE,0.31,0.926,6,-1.131,0,0.0464,0.0184,0.00792,0.483,0.493,139.85,4,drum-and-bass
47,205320,TRUE,0.614,0.92,0,-5.187,1,0.0532,0.0114,1.83e-05,0.0987,0.158,86.542,4,drum-and-bass
54,206616,FALSE,0.454,0.837,9,-3.686,0,0.0302,0.00358,0.00702,0.0373,0.208,174.023,4,drum-and-bass
52,202774,FALSE,0.454,0.977,11,-0.945,1,0.069,0.0819,0.00463,0.141,0.311,173.797,4,drum-and-bass
48,267108,FALSE,0.495,0.869,5,-4.461,0,0.0477,0.000244,0.791,0.201,0.0513,175.055,4,drum-and-bass
18,344499,FALSE,0.244,0.913,7,-3.689,1,0.0456,0.00178,0.769,0.109,0.0841,169.971,4,drum-and-bass
17,283249,FALSE,0.547,0.719,9,-6.018,0,0.0712,0.272,0.000655,0.286,0.114,95.003,4,drum-and-bass
46,175517,FALSE,0.465,0.9,5,-4.042,1,0.0348,0.000196,0.000304,0.197,0.0978,173.896,4,drum-and-bass
56,183000,FALSE,0.62,0.932,0,-3.44,1,0.0843,0.00716,0.000674,0.215,0.556,177.017,4,drum-and-bass
46,275948,FALSE,0.353,0.982,5,-1.634,0,0.0472,0.000726,0.959,0.324,0.0745,174.059,4,drum-and-bass
56,225847,FALSE,0.48,0.955,10,-1.277,0,0.07,0.00657,0.433,0.194,0.203,174.141,4,drum-and-bass
18,342503,FALSE,0.566,0.873,8,-5.785,0,0.042,0.000575,0.873,0.104,0.152,174.029,4,drum-and-bass
18,290240,FALSE,0.648,0.792,1,-1.144,1,0.0585,0.01,0.48,0.385,0.245,172.021,4,drum-and-bass
18,335572,FALSE,0.638,0.9,1,-4.704,0,0.051,0.000542,0.894,0.0476,0.375,173.979,4,drum-and-bass
18,295172,FALSE,0.464,0.988,11,-1.59,0,0.0985,0.000243,0.732,0.531,0.378,173.904,4,drum-and-bass
18,293369,FALSE,0.685,0.633,2,-6.967,1,0.0709,0.0259,0.824,0.0626,0.147,173.985,4,drum-and-bass
18,279685,FALSE,0.674,0.885,4,-3.098,0,0.0458,0.00636,0.0734,0.0613,0.814,126.921,4,drum-and-bass
18,396946,FALSE,0.529,0.978,1,-6.091,1,0.126,0.000399,0.863,0.0948,0.402,173.01,4,drum-and-bass
18,293023,FALSE,0.594,0.954,8,-0.943,0,0.256,0.00221,0.49,0.444,0.231,172.007,4,drum-and-bass
19,277218,FALSE,0.588,0.792,9,-6.272,0,0.0404,0.0524,0.567,0.0873,0.0367,87.496,4,drum-and-bass
17,321415,FALSE,0.564,0.742,5,-6.327,1,0.056,0.00215,0.653,0.087,0.0385,172.027,4,drum-and-bass
18,175053,FALSE,0.602,0.559,1,-3.464,1,0.0519,0.0798,0.00026,0.0659,0.512,84.923,4,drum-and-bass
19,309024,FALSE,0.46,0.587,7,-9.938,1,0.052,0.000997,0.069,0.13,0.145,173.997,4,drum-and-bass
18,258289,FALSE,0.686,0.859,6,-1.827,1,0.178,0.0365,0.784,0.406,0.0695,172.991,4,drum-and-bass
18,306452,FALSE,0.685,0.926,7,-4.482,1,0.064,0.000176,0.785,0.466,0.217,169.99,4,drum-and-bass
18,300000,FALSE,0.65,0.908,2,-0.872,1,0.0337,0.00382,0.0701,0.201,0.395,88,4,drum-and-bass
17,332122,FALSE,0.756,0.94,5,-2.353,0,0.221,0.00414,0.696,0.0825,0.51,172.071,4,drum-and-bass
18,330927,FALSE,0.47,0.842,4,-1.628,0,0.0355,0.00303,0.851,0.126,0.0619,175.055,4,drum-and-bass
18,305267,FALSE,0.538,0.86,7,-5.572,1,0.179,0.00272,0.492,0.316,0.364,172.015,4,drum-and-bass
18,293553,FALSE,0.413,0.947,1,-2.607,1,0.0582,0.000152,0.891,0.177,0.201,174.046,4,drum-and-bass
18,318929,FALSE,0.567,0.879,0,-4.178,0,0.0549,0.00155,0.686,0.13,0.374,172.973,4,drum-and-bass
17,285733,FALSE,0.251,0.754,7,-8.314,0,0.0342,0.291,0.795,0.0872,0.0508,86.982,4,drum-and-bass
18,267428,FALSE,0.683,0.599,3,-6.686,0,0.0393,0.038,0.00343,0.141,0.0865,139.871,4,drum-and-bass
18,368372,FALSE,0.758,0.812,11,-4.21,1,0.158,0.00817,0.00672,0.284,0.379,172.031,4,drum-and-bass
19,288273,FALSE,0.516,0.985,2,-1.895,1,0.178,0.028,0.000874,0.0772,0.429,177.983,4,drum-and-bass
18,207746,FALSE,0.408,0.879,5,-4.419,0,0.0849,7.75e-05,0.0145,0.0894,0.256,174.052,4,drum-and-bass
18,331651,FALSE,0.424,0.681,0,-3.946,1,0.0447,0.000488,0.0613,0.0659,0.307,139.997,4,drum-and-bass
18,307257,FALSE,0.396,0.769,8,-3.432,1,0.0365,0.00501,0.796,0.135,0.134,175.001,4,drum-and-bass
18,249801,FALSE,0.538,0.98,0,-4.103,1,0.0572,0.00601,0.733,0.0706,0.2,175.039,4,drum-and-bass
18,224639,FALSE,0.513,0.961,7,-3.241,1,0.109,0.0152,2.13e-06,0.173,0.453,87.054,4,drum-and-bass
18,280176,FALSE,0.498,0.813,7,-6.178,1,0.0706,0.0046,0.553,0.284,0.39,171.998,4,drum-and-bass
18,318500,FALSE,0.563,0.964,11,-7.639,0,0.0464,8.7e-05,0.902,0.0914,0.72,145.122,4,drum-and-bass
19,282032,FALSE,0.724,0.897,11,-4.36,0,0.0555,0.241,0.0617,0.0757,0.7,126.02,4,drum-and-bass
17,301573,FALSE,0.334,0.949,2,-6.96,0,0.0731,0.000106,0.936,0.139,0.306,175.001,4,drum-and-bass
18,650640,FALSE,0.67,0.845,5,-6.63,1,0.0997,8.16e-05,0.686,0.267,0.329,154.984,4,drum-and-bass
18,347626,FALSE,0.42,0.908,10,-7.367,0,0.0911,0.000216,0.656,0.127,0.26,174.018,4,drum-and-bass
19,192413,FALSE,0.337,0.921,5,-2.21,0,0.0401,0.000128,1.66e-05,0.151,0.243,173.848,4,drum-and-bass
18,352058,FALSE,0.605,0.792,10,-5.503,0,0.044,0.000803,0.709,0.0484,0.405,175.994,4,drum-and-bass
17,267278,FALSE,0.744,0.904,10,-4.418,0,0.047,0.00325,0.289,0.0351,0.633,87.103,4,drum-and-bass
41,231327,FALSE,0.51,0.97,1,-4.19,1,0.077,9.11e-05,0.904,0.417,0.173,150.011,4,drum-and-bass
43,229240,FALSE,0.489,0.891,0,-4.535,1,0.0383,0.00268,0.054,0.085,0.569,173.125,4,drum-and-bass
50,209324,FALSE,0.489,0.995,5,-0.731,1,0.148,0.000311,0.861,0.347,0.455,174.06,4,drum-and-bass
34,224669,FALSE,0.393,0.988,2,-4.902,1,0.0449,0.00372,0.0189,0.256,0.309,175.032,4,drum-and-bass
42,269760,FALSE,0.381,0.993,0,-2.418,1,0.297,0.000217,0.71,0.642,0.358,175.048,4,drum-and-bass
18,311724,FALSE,0.563,0.962,1,-0.061,1,0.256,0.000292,0.801,0.734,0.314,173.984,4,drum-and-bass
17,313103,FALSE,0.528,0.909,2,-3.488,1,0.0406,0.00379,0.0519,0.372,0.401,173.987,4,drum-and-bass
18,227614,FALSE,0.445,0.998,7,-3.972,1,0.134,0.00427,0.545,0.137,0.421,172.983,4,drum-and-bass
17,331874,FALSE,0.566,0.846,4,-5.995,0,0.0551,0.00116,0.715,0.645,0.0818,173.99,4,drum-and-bass
52,248536,FALSE,0.499,0.842,2,-6.338,0,0.042,0.0038,0.00441,0.103,0.259,173.932,4,drum-and-bass
17,530000,FALSE,0.298,0.77,6,-12.338,0,0.0699,0.00112,0.905,0.434,0.485,164.997,4,drum-and-bass
18,267240,FALSE,0.506,0.63,8,-6.966,1,0.052,0.000314,0.183,0.122,0.0919,174.084,4,drum-and-bass
18,278046,FALSE,0.714,0.899,1,-3.788,0,0.0681,0.0397,0.0191,0.227,0.484,174.051,4,drum-and-bass
18,254627,FALSE,0.517,0.699,10,-4.174,0,0.055,0.00269,0.258,0.0763,0.222,173.994,4,drum-and-bass
18,109044,FALSE,0.548,0.95,11,-5.745,0,0.0763,0.0074,0.179,0.423,0.578,175.005,4,drum-and-bass
18,264927,FALSE,0.571,0.961,1,-4.457,1,0.0512,0.0665,0.345,0.108,0.858,173.983,4,drum-and-bass
41,386453,FALSE,0.379,0.845,5,-7.252,1,0.0354,0.000562,0.837,0.135,0.159,174.022,4,drum-and-bass
17,359750,FALSE,0.464,0.896,6,-3.232,0,0.053,0.000843,0.773,0.566,0.0957,174.006,4,drum-and-bass
18,253793,FALSE,0.476,0.961,2,-2.919,0,0.0401,0.000459,0.565,0.745,0.458,173.972,4,drum-and-bass
18,271542,FALSE,0.658,0.996,9,0.052,1,0.0701,0.00764,0.899,0.377,0.747,87.484,4,drum-and-bass
18,315573,FALSE,0.443,0.952,0,-6.306,1,0.0604,0.000151,0.351,0.0929,0.433,172.015,4,drum-and-bass
18,316534,FALSE,0.568,0.995,0,0.651,1,0.216,0.000282,0.213,0.788,0.4,172.021,4,drum-and-bass
17,311034,FALSE,0.434,0.932,1,-3.312,1,0.0405,0.000425,0.891,0.156,0.326,173.976,4,drum-and-bass
17,270560,FALSE,0.532,0.763,5,-2.744,0,0.0568,0.02,0.311,0.173,0.103,174.143,4,drum-and-bass
19,311360,FALSE,0.802,0.664,7,-8.43,1,0.0728,0.0213,9.11e-05,0.072,0.679,120.091,4,drum-and-bass
18,234901,FALSE,0.525,0.96,0,-1.847,1,0.0556,0.00469,0.554,0.486,0.644,173.999,4,drum-and-bass
18,251134,FALSE,0.575,0.884,6,-6.332,1,0.0573,0.0013,0.0297,0.343,0.399,174.017,4,drum-and-bass
17,370920,FALSE,0.653,0.792,5,-6.17,0,0.0752,0.0481,0.239,0.0615,0.0867,171.992,4,drum-and-bass
18,44215,FALSE,0.625,0.899,2,-3.226,1,0.0613,0.000461,0.918,0.109,0.367,175.045,4,drum-and-bass
18,189369,FALSE,0.305,0.973,10,-2.445,1,0.0313,0.000819,0.0389,0.0503,0.101,172.821,4,drum-and-bass
17,377133,FALSE,0.689,0.822,4,-6.923,0,0.105,0.000214,0.695,0.479,0.401,173.003,4,drum-and-bass
18,299920,FALSE,0.471,0.905,8,-4.966,0,0.131,0.00504,0.022,0.174,0.117,174.116,4,drum-and-bass
18,222068,FALSE,0.671,0.971,9,0.475,1,0.241,0.00519,0.000377,0.333,0.6,174.052,4,drum-and-bass
18,362057,FALSE,0.437,0.979,5,-2.113,0,0.0459,0.00098,0.909,0.722,0.103,175.013,4,drum-and-bass
18,212190,FALSE,0.598,0.976,2,-2.342,0,0.0748,0.00373,0.000964,0.145,0.549,173.928,4,drum-and-bass
18,386133,FALSE,0.654,0.978,7,-9.554,0,0.171,0.0111,0.896,0.712,0.926,169.879,4,drum-and-bass
17,287360,FALSE,0.557,0.966,10,-3.213,0,0.0592,0.0067,0.883,0.0919,0.445,173.99,4,drum-and-bass
18,254119,FALSE,0.671,0.884,9,-0.53,0,0.0547,0.112,0.893,0.108,0.155,173.988,4,drum-and-bass
19,261756,FALSE,0.304,0.94,1,-4.48,1,0.0938,2.54e-05,0.769,0.818,0.393,174.935,4,drum-and-bass
18,278291,FALSE,0.462,0.966,10,-0.903,0,0.0583,0.000205,0.773,0.141,0.163,173.98,4,drum-and-bass
18,364045,FALSE,0.485,0.963,10,-3.696,1,0.0549,0.00131,0.826,0.339,0.423,174.047,4,drum-and-bass
18,204307,FALSE,0.671,0.8,0,-2.769,1,0.0882,0.0843,0,0.15,0.809,127.961,4,drum-and-bass
18,311146,FALSE,0.504,0.716,7,-7.122,0,0.0411,0.00534,0.00469,0.0867,0.0903,175.014,4,drum-and-bass
17,249655,FALSE,0.503,0.989,6,-0.787,1,0.0648,0.000679,0.542,0.548,0.606,174.016,4,drum-and-bass
17,249186,FALSE,0.614,0.917,1,-2.313,1,0.0391,0.000744,0.857,0.106,0.249,174.02,4,drum-and-bass
18,255261,FALSE,0.524,0.971,7,-3.72,1,0.0721,9.24e-05,0.899,0.349,0.35,173.037,4,drum-and-bass
18,172053,FALSE,0.49,0.845,2,-3.534,0,0.0484,0.00636,0,0.449,0.511,173.977,4,drum-and-bass
18,238280,FALSE,0.392,0.907,10,-5.963,0,0.0384,6.89e-05,0.824,0.384,0.186,174.035,4,drum-and-bass
18,316300,FALSE,0.42,0.956,0,-3.323,1,0.0379,0.000157,0.162,0.213,0.092,173.01,4,drum-and-bass
18,373040,FALSE,0.549,0.961,7,-3.225,0,0.129,0.0232,0.39,0.12,0.383,169.828,4,drum-and-bass
40,277047,FALSE,0.326,0.884,6,-7.045,0,0.0384,0.000531,0.894,0.0776,0.046,173.999,4,drum-and-bass
51,183357,FALSE,0.475,0.911,2,-4.59,0,0.0475,0.00383,0,0.193,0.277,173.91,4,drum-and-bass
43,157766,FALSE,0.5,0.998,1,-2.345,1,0.207,0.000753,0.8,0.236,0.481,149.941,4,drum-and-bass
49,195000,FALSE,0.838,0.737,11,-5.094,0,0.155,0.00138,0.897,0.123,0.799,130.024,4,drum-and-bass
37,284651,FALSE,0.509,0.969,1,-1.533,0,0.122,0.000905,0.901,0.152,0.0745,172.06,4,drum-and-bass
33,301070,FALSE,0.486,0.871,5,-4.928,1,0.0447,9.98e-05,0.806,0.107,0.286,173.975,4,drum-and-bass
50,231704,FALSE,0.608,0.773,0,-3.997,1,0.0478,0.312,0.379,0.117,0.18,174.023,4,drum-and-bass
51,302117,FALSE,0.378,0.917,1,-2.479,0,0.0412,0.0164,0.00917,0.0791,0.0798,84.967,4,drum-and-bass
52,252360,FALSE,0.517,0.886,7,-4.357,1,0.395,0.0706,0.00252,0.137,0.213,175.128,4,drum-and-bass
48,182333,FALSE,0.524,0.972,4,-1.569,0,0.0431,0.00656,0.00058,0.224,0.476,175.017,4,drum-and-bass
46,181052,FALSE,0.424,0.872,11,-2.352,0,0.0757,0.0854,0,0.113,0.476,85.312,4,drum-and-bass
49,227346,FALSE,0.667,0.837,3,-5.977,1,0.0684,0.0119,0.528,0.105,0.0339,174.001,4,drum-and-bass
18,270344,FALSE,0.389,0.853,10,-3.302,1,0.0361,0.000304,0.202,0.106,0.282,173.997,4,drum-and-bass
17,278621,FALSE,0.639,0.991,0,-1.888,1,0.327,0.003,0.151,0.429,0.403,86.969,4,drum-and-bass
18,298275,FALSE,0.645,0.956,2,-3.467,0,0.0763,8.21e-05,0.661,0.0951,0.171,171.983,4,drum-and-bass
18,297451,FALSE,0.453,0.883,7,-4.955,0,0.0412,0.000598,0.188,0.37,0.0799,174.011,4,drum-and-bass
17,319147,FALSE,0.544,0.879,10,-9.894,1,0.0916,0.000113,0.639,0.0718,0.465,159.803,4,drum-and-bass
18,269529,FALSE,0.596,0.944,7,-2.073,0,0.07,0.000146,0.153,0.176,0.258,173.988,4,drum-and-bass
18,273617,FALSE,0.513,0.808,4,-6.276,1,0.0427,0.064,0.169,0.0931,0.239,174.002,4,drum-and-bass
17,204389,FALSE,0.753,0.954,8,-7.177,1,0.0461,0.00205,0.888,0.096,0.886,128.023,4,drum-and-bass
17,302790,FALSE,0.636,0.857,1,-2.921,1,0.0707,0.0117,0.569,0.0997,0.192,172.042,4,drum-and-bass
17,339310,FALSE,0.63,0.99,8,-2.496,1,0.0478,0.00145,0.729,0.174,0.519,174.016,4,drum-and-bass
